userid, dateofbirthid, geoid, gender
6623,20040301,10103uk,1
12380,20031201,2351be,1
50181,20030901,321ca,2
10823,20040801,516es,1
93553,20031001,478de,1
100280,20050201,465de,2
45351,20040201,1013uk,1
71938,20040801,458de,2
5269,20031101,321ca,1
62354,20040601,167au,2
28962,20031001,510es,1
6269,20040401,1011uk,1
101986,20030901,2351be,2
13558,20040601,526es,2
54397,20050601,3117ca,1
13237,20040501,41de,2
65581,20040201,41de,1
15441,20040801,1162us,2
113256,20060801,45de,2
44424,20030901,465de,2
86437,20040201,148au,1
34611,20040801,4102de,2
43968,20060401,350ca,2
36039,20051001,46de,2
99784,20060501,4102de,2
98845,20040801,984nz,2
36389,20040801,424de,2
83784,20040801,246be,1
54018,20040701,422de,2
117837,20030501,432de,2
53472,20040401,91182nz,2
69371,20040801,10103uk,2
33360,20040301,3195ca,2
35262,20031001,10255uk,2
84127,20030401,527es,2
74046,20020901,10255uk,1
112239,20040601,4111de,1
96031,20020901,10255uk,2
100531,20030901,1172us,2
90672,20040401,6112fr,1
13603,20040701,857it,1
35531,20040401,458de,2
66467,20080201,432de,2
97484,20071001,10252uk,1
42754,20040201,11454us,1
80534,20081101,84it,1
22229,20090201,1175us,1
111759,20081101,720ie,2
35903,20081101,350ca,2
108937,20090201,9598nz,2
46017,20090401,424de,2
30322,20090101,423de,1
2891,20090401,424de,2
59314,20090101,97nz,1
99352,20090401,465de,1
96666,20090401,45de,2
52928,20081201,728ie,1
70194,20081201,48de,2
101590,20090801,48de,1
87809,20081001,617fr,1
17887,20090301,2149be,2
89512,20080901,167au,2
116335,20090201,1254au,2
116579,20091001,518es,1
32072,20080901,527es,2
54424,20090601,1043uk,1
80377,20030701,465de,1
18492,20040601,1056uk,1
23707,20040201,1343au,2
58333,20040301,1143au,1
4235,20050701,61447fr,2
22422,20040601,516es,2
88505,20031201,424de,1
33418,20040601,41de,2
13213,20040601,4404de,2
101513,20031201,45de,1
87330,20030901,1175us,1
66475,20031001,10255uk,1
74089,20040501,1043uk,2
73728,20040801,526es,1
69661,20040401,1013uk,1
105803,20031201,527es,1
45750,20040401,414de,2
73106,20031201,531es,1
112773,20040801,432de,2
27037,20040701,478de,2
48664,20030401,424de,2
99473,20050801,423de,2
28503,20030701,10152uk,1
4695,20080201,825it,2
83962,20080901,84it,2
118156,20040701,11454us,1
7917,20040201,478de,1
64166,20030201,424de,1
54987,20030401,1056uk,1
56065,20030901,11454us,1
112244,20040501,61447fr,1
98281,20030901,3448ca,2
9833,20040801,1043uk,1
112064,20040701,10103uk,1
87377,20040601,527es,1
39345,20031101,617fr,1
99726,20071101,321ca,2
2308,20040201,10255uk,1
108340,20040301,424de,2
61057,20040601,10252uk,1
69488,20031001,424de,2
40940,20040701,4111de,1
79167,20040701,712ie,2
62607,20031001,414de,1
81233,20010401,4404de,2
78297,20040801,720ie,1
62904,20100701,531es,2
73190,20070801,516es,2
102343,20090101,4102de,2
116126,20090901,414de,2
73709,20100501,466de,2
21788,20100201,1043uk,1
55905,20100401,1013uk,2
55902,20080601,531es,1
60298,20070601,825it,2
816,20080101,350ca,2
723,20051001,119us,2
12136,20070701,527es,1
4368,20080301,1254au,2
25398,20070301,91182nz,1
20099,20080301,414de,2
10460,20080801,2149be,1
86135,20070901,465de,2
35996,20070501,167au,1
19273,20071201,4111de,2
65212,20071201,45de,1
841,20070901,518es,1
42160,20070201,458de,2
87181,20080401,423de,1
71709,20080701,91182nz,1
97196,20080201,424de,1
3697,20070501,2351be,2
109931,20080401,48de,2
65670,20070201,422de,1
19005,20061001,73ie,1
39045,20070401,10103uk,2
32621,20080301,167au,1
78045,20080501,1162us,1
16676,20060901,4404de,2
11009,20070901,4102de,2
106294,20070501,91592nz,1
23309,20070801,825it,2
106664,20061001,630fr,2
65123,20070401,432de,1
35995,20070801,458de,1
28413,20070601,466de,2
86489,20070101,10255uk,1
19744,20071001,728ie,1
26693,20070901,2149be,2
59197,20071201,1056uk,1
897,20061101,4111de,2
101002,20071201,46de,2
11146,20070201,1172us,2
11639,20060901,527es,2
18434,20080301,510es,2
10064,20061201,11368us,2
29511,20061201,1034uk,1
114220,20070701,478de,1
70512,20070501,350ca,2
32402,20070601,321ca,1
5988,20070701,10152uk,1
88160,20070201,1011uk,2
40343,20061001,1254au,1
26639,20061201,518es,2
25001,20061101,516es,2
82805,20070401,1040uk,1
76328,20070201,531es,1
97733,20070701,11454us,1
96499,20070801,4404de,1
100356,20070501,516es,1
75905,20070901,1034uk,1
77396,20070401,10255uk,2
75921,20061001,10255uk,2
57266,20061101,10103uk,1
4777,20070101,10255uk,1
81813,20061101,1011uk,2
16496,20080201,422de,1
68485,20071001,10252uk,1
105268,20080101,516es,2
34581,20080201,617fr,2
46411,20070401,350ca,2
49864,20080201,1056uk,2
86104,20061201,518es,2
98711,20080101,617fr,1
19077,20070601,45de,1
92879,20080401,1043uk,2
60529,20091101,676fr,2
112749,20081201,3195ca,1
52583,20100101,728ie,2
23708,20060701,1040uk,1
76637,20090501,1013uk,2
70608,20070401,510es,2
94046,20071201,4102de,2
28928,20070801,1172us,2
56673,20060901,2351be,1
14322,20061101,728ie,2
68978,20070501,3195ca,2
68327,20080701,321ca,2
111431,20070201,333ca,2
88144,20070401,1056uk,1
50873,20061201,333ca,1
90183,20070601,4102de,2
57301,20070601,531es,1
10977,20070901,1172us,2
56023,20070401,510es,1
59582,20070801,46de,2
109959,20030901,531es,2
18981,20060901,10255uk,1
55097,20080401,516es,2
36302,20071001,518es,2
110137,20070901,424de,2
33922,20070601,1162us,1
96946,20070201,1035uk,1
101589,20080101,1035uk,2
103559,20080601,10103uk,2
107203,20071101,510es,1
28334,20080601,857it,1
12124,20070201,1343au,1
24380,20061001,712ie,2
109537,20070101,2351be,2
46139,20070401,458de,2
78937,20080501,510es,1
43771,20071201,11368us,1
52351,20070301,1013uk,1
40529,20080801,41de,1
95978,20070101,676fr,2
1820,20061201,423de,2
38059,20080401,857it,1
37444,20070401,6387fr,1
43974,20070701,3195ca,1
27635,20080401,1013uk,1
45472,20080701,1040uk,2
684,20080701,531es,1
32115,20080501,728ie,2
105695,20070201,10255uk,2
45840,20080801,825it,2
85882,20070501,350ca,1
68912,20080501,676fr,2
92754,20061001,518es,1
118265,20071001,4111de,2
57675,20080801,112us,1
72258,20070201,45de,2
23704,20061101,465de,1
73389,20080801,48de,1
32941,20070801,4111de,1
88623,20080401,1043uk,1
78007,20070101,466de,1
53288,20071201,728ie,2
113567,20070401,676fr,2
21529,20080301,728ie,2
118399,20061201,424de,1
60233,20071201,48de,1
8600,20080801,46de,2
87994,20070201,45de,1
17820,20080101,1013uk,1
43333,20070501,1056uk,1
101356,20080201,422de,2
66864,20071001,1254au,2
21786,20070901,1143au,2
65141,20080501,423de,2
83673,20051001,458de,1
31264,20080801,510es,1
36256,20060801,41de,2
48392,20080201,510es,1
34756,20080201,46de,1
26621,20100401,3117ca,2
33725,20070301,148au,1
21603,20070201,527es,1
97837,20070301,1013uk,1
105282,20080101,9598nz,1
108964,20070501,526es,1
4974,20080501,1167au,2
79793,20080201,617fr,2
20372,20061101,1035uk,2
2110,20090901,516es,1
77466,20071201,148au,2
41297,20070301,4404de,2
25401,20070901,414de,1
12989,20080501,1043uk,2
92718,20080801,4404de,1
109995,20071101,414de,1
15956,20070901,478de,2
19367,20071101,466de,2
114197,20080701,3448ca,1
18231,20080401,857it,2
53266,20080501,45de,1
42986,20080201,1035uk,1
86943,20061201,112us,2
84942,20070301,423de,1
81996,20060901,1162us,2
94929,20060901,465de,2
61753,20061201,112us,2
114657,20080701,526es,2
845,20080701,465de,2
95870,20071201,333ca,1
96785,20070801,531es,2
72897,20070601,2149be,2
70851,20070501,527es,1
42099,20080601,1175us,1
11054,20080601,458de,1
53205,20070101,45de,2
66156,20070501,10255uk,1
63189,20080601,527es,2
109706,20060901,432de,2
28710,20070701,119us,1
59201,20060901,1056uk,2
28384,20080601,432de,2
101008,20070101,466de,1
89080,20080601,510es,2
48058,20070701,1034uk,2
107984,20080401,10152uk,2
103777,20070201,825it,1
43996,20091101,458de,2
75716,20100501,432de,2
102413,20071001,527es,1
106875,20080501,465de,2
34050,20061201,432de,2
52491,20070601,1011uk,1
117015,20070901,465de,1
79484,20060301,1013uk,1
86704,20070801,424de,2
106136,20080201,919nz,2
49428,20081201,6112fr,2
11805,20070401,1034uk,2
59271,20080501,414de,1
37874,20080101,46de,2
29732,20061101,510es,1
56490,20080601,112us,2
33086,20061201,119us,2
24574,20070801,11454us,1
22286,20070301,10103uk,1
21352,20070601,432de,1
78155,20060901,4404de,1
89722,20080101,350ca,1
74018,20070101,526es,1
40052,20080301,3195ca,2
83346,20080801,61447fr,1
52685,20080501,167au,2
59771,20070801,10252uk,1
55707,20080801,414de,2
98550,20080501,2351be,1
16849,20070901,1034uk,1
114109,20080701,4102de,1
116208,20071001,6112fr,1
36154,20071101,857it,1
85134,20080901,919nz,2
110262,20090301,712ie,1
78015,20081201,518es,1
51934,20090801,1035uk,2
108356,20071001,11368us,2
65391,20071101,10252uk,2
6482,20071201,10252uk,1
62302,20070101,167au,2
53043,20061101,321ca,1
46954,20060901,3448ca,1
13637,20080101,466de,1
61174,20080501,91462nz,2
1951,20071201,48de,1
89579,20080701,1034uk,1
117161,20071101,1043uk,1
103009,20070901,527es,1
29094,20070901,516es,2
20496,20091201,423de,1
114730,20070301,2149be,2
12649,20070601,84it,2
9001,20080701,97nz,1
26242,20071001,465de,2
87628,20100501,84it,2
40821,20060201,465de,2
44845,20090301,518es,2
16620,20080801,518es,2
5398,20080501,333ca,2
82248,20040301,1013uk,1
83529,20070501,3117ca,1
90751,20100601,1013uk,2
34,20080901,432de,1
45189,20100301,630fr,2
52350,20090901,630fr,1
101672,20070801,1143au,2
48219,20080301,466de,2
85661,20070401,3117ca,2
115636,20080701,630fr,1
41042,20070701,531es,2
74497,20071101,518es,2
115153,20080201,45de,2
31021,20070901,1035uk,2
11263,20070501,73ie,2
10647,20080301,48de,1
68143,20080401,84it,1
108272,20070201,48de,2
6800,20071001,478de,1
20274,20080501,1056uk,1
75871,20051001,6112fr,1
15967,20080401,73ie,2
104197,20080601,423de,1
34359,20080601,516es,1
108673,20090101,1254au,2
80179,20090101,527es,2
32125,20080801,97nz,1
106505,20080601,712ie,2
15401,20080801,333ca,2
109844,20090401,119us,1
57436,20090101,720ie,1
25392,20060901,630fr,1
70526,20070901,48de,1
71401,20080301,11454us,2
87386,20070201,148au,2
84954,20070701,45de,1
8856,20040501,6112fr,1
75314,20030901,518es,2
107843,20040801,61447fr,1
8040,20070101,84it,1
75725,20070901,516es,2
31816,20080101,720ie,2
2312,20070901,630fr,1
80711,20071101,712ie,2
25679,20080501,148au,2
107536,20080701,3117ca,2
97125,20080201,466de,1
95040,20080201,1011uk,2
70430,20080701,10255uk,2
366,20060201,630fr,1
76332,20070801,3195ca,2
109414,20060701,45de,1
32709,20070401,45de,1
55167,20061201,857it,1
53619,20070201,424de,2
82115,20070601,478de,2
32772,20060501,465de,2
89130,20060501,423de,1
53530,20070801,112us,1
72519,20070101,1175us,1
93889,20070801,4102de,1
39986,20060801,478de,2
74724,20060801,84it,2
22442,20070101,510es,2
102490,20070601,424de,2
51406,20070501,1035uk,2
100135,20040301,466de,2
101456,20090801,414de,1
98044,20090801,478de,1
69952,20090501,1034uk,2
6250,20090201,4404de,2
80245,20031001,466de,2
4697,20031001,1034uk,1
68578,20040601,984nz,2
3689,20051201,2351be,1
65760,20050601,424de,2
99977,20050501,1013uk,1
91954,20060701,10252uk,1
97710,20060601,518es,1
81357,20051001,46de,1
110471,20050301,518es,2
75809,20060201,4111de,2
14349,20050401,1043uk,2
19816,20060401,728ie,2
51748,20041101,3195ca,2
22174,20070401,1040uk,1
16245,20070101,676fr,2
7751,20061101,11454us,1
65665,20060901,526es,2
7743,20070601,432de,2
53634,20061101,465de,1
86922,20061001,516es,2
81378,20070201,46de,2
59561,20070301,91592nz,1
109890,20070101,1011uk,2
24480,20061101,4102de,1
116750,20070601,516es,2
15410,20040601,1011uk,2
75119,20030901,10152uk,1
96046,20040801,97nz,2
67605,20040801,1167au,2
84972,20040401,1013uk,1
104604,20040601,465de,2
18521,20031101,720ie,2
40049,20031001,465de,2
41179,20060801,424de,2
91429,20040501,1034uk,1
53470,20041201,4404de,2
57773,20050601,414de,2
103648,20031001,48de,2
82467,20041201,84it,1
30137,20040601,518es,1
110918,20040801,1343au,1
63915,20050301,531es,2
94976,20050201,10152uk,1
84221,20031201,527es,2
42827,20040201,3448ca,1
95552,20070801,10152uk,2
86818,20070501,1011uk,1
25698,20040301,4404de,1
7820,20071201,516es,1
109771,20080701,1343au,2
49622,20040801,1011uk,1
17145,20031101,46de,1
21308,20031101,10152uk,1
62232,20040101,466de,1
32031,20031201,2351be,1
50195,20040301,41de,1
21577,20040201,1199au,1
110105,20031001,432de,1
65805,20040301,45de,1
113979,20031001,510es,1
60507,20060301,1043uk,2
8914,20050101,4404de,1
89377,20040101,6387fr,1
80933,20031101,1056uk,1
95490,20050801,465de,2
49319,20030901,84it,1
27326,20050801,825it,2
116925,20040701,478de,2
53652,20050401,84it,2
8863,20040201,1034uk,1
34219,20050201,6112fr,2
3743,20050601,527es,2
42672,20050501,48de,1
55456,20050601,527es,2
108639,20040901,6387fr,1
14054,20050701,1254au,2
70042,20050301,350ca,1
16714,20040201,91182nz,2
109858,20050401,857it,1
105667,20040201,516es,1
44097,20040401,4102de,2
70330,20040201,1040uk,1
104812,20040701,48de,1
76819,20040601,1034uk,1
76193,20060501,510es,1
76764,20040101,531es,2
18751,20040801,1013uk,1
45797,20050901,1013uk,1
84088,20030901,424de,1
70626,20060401,1013uk,2
108255,20051001,1056uk,2
82701,20051001,46de,2
82076,20040801,466de,1
87763,20040201,3195ca,1
36290,20040201,4111de,1
85821,20040501,510es,1
99734,20040201,712ie,1
5160,20060301,466de,2
24990,20040901,6387fr,2
84135,20051201,148au,1
21965,20040301,10152uk,1
63231,20041101,919nz,2
26250,20051001,526es,2
42231,20060801,41de,2
42596,20040101,41de,1
72951,20040701,6387fr,1
110239,20060601,321ca,1
72822,20050801,4404de,1
9823,20031101,1013uk,1
1538,20051201,518es,1
43852,20050401,1035uk,2
111393,20030901,630fr,1
73945,20040601,10152uk,2
10591,20040101,10255uk,1
48507,20040101,1013uk,1
63354,20050401,9598nz,1
102103,20040101,41de,1
84904,20060301,458de,1
1706,20040701,414de,2
92063,20060301,1043uk,1
17433,20060401,414de,1
15847,20051101,531es,2
30838,20050301,630fr,1
40426,20051101,676fr,2
28267,20060301,531es,1
86784,20050401,321ca,1
118830,20030901,41de,1
21382,20030901,527es,1
32753,20040101,422de,1
27014,20040701,73ie,1
37479,20031101,9598nz,2
84249,20040401,4111de,1
34257,20031101,10103uk,1
53403,20030301,984nz,1
36475,20050901,84it,1
93650,20050101,1013uk,1
112912,20031001,1040uk,1
6123,20050801,6112fr,2
503,20040801,4102de,1
117372,20040801,531es,1
105932,20031101,119us,2
15234,20050501,10103uk,2
62329,20030901,10255uk,1
3141,20040801,350ca,2
6009,20060801,1013uk,2
56897,20031201,531es,2
72916,20040901,458de,1
7173,20050701,1034uk,1
38761,20040401,41de,2
30972,20050301,527es,1
48486,20031001,4102de,2
6620,20041201,1011uk,1
13474,20050201,510es,1
31760,20050501,527es,2
41658,20050801,2351be,1
70928,20050601,510es,2
38098,20040701,10255uk,2
20732,20040101,4111de,1
35330,20041101,617fr,2
59807,20041201,91592nz,1
80794,20041001,1043uk,2
27291,20050301,11454us,2
26059,20041101,510es,1
52554,20060301,1343au,1
4946,20051101,3448ca,1
109666,20040301,531es,1
65537,20060201,4111de,1
113255,20050201,4111de,1
45169,20031201,333ca,1
78299,20041201,41de,2
104793,20031101,1034uk,1
43947,20060401,466de,1
48810,20050201,728ie,2
12521,20031101,825it,2
29799,20041001,1035uk,2
106650,20040801,466de,1
111691,20050601,424de,1
14704,20040301,10255uk,1
11781,20040601,119us,1
21925,20040101,424de,2
1454,20050701,414de,1
52405,20040701,45de,2
4447,20041101,73ie,1
34129,20051001,4404de,2
72935,20050401,432de,2
77690,20050601,4111de,1
91957,20041201,825it,2
22112,20040801,518es,1
63774,20040701,41de,2
115067,20050101,1056uk,2
6759,20050101,458de,1
10344,20050501,676fr,1
55606,20040601,526es,2
99649,20040201,11368us,2
27959,20050701,91462nz,2
36589,20040301,478de,2
68792,20040901,6387fr,2
32977,20041001,2149be,2
103369,20051201,6112fr,2
110809,20040701,465de,2
26173,20040701,246be,2
25197,20050101,825it,2
20409,20040401,4102de,2
118029,20050501,1167au,2
33691,20041101,422de,1
29149,20031001,1172us,2
25351,20050401,97nz,2
23928,20041201,4102de,1
109426,20050301,414de,2
264,20040201,518es,2
80147,20031001,321ca,2
92350,20040501,4102de,1
76068,20031001,1162us,2
74037,20031001,857it,2
117591,20040401,857it,1
62590,20040701,46de,2
60494,20030201,458de,2
23075,20050301,510es,1
67849,20030901,1043uk,2
61020,20041001,465de,2
65492,20031101,1167au,2
5538,20050501,728ie,2
105925,20040301,45de,2
106508,20040901,1013uk,1
80981,20040801,516es,1
29961,20040501,46de,2
6,20040101,1034uk,2
46043,20040101,1034uk,2
40753,20040801,41de,1
34837,20050201,458de,2
7445,20050401,91592nz,2
33389,20040401,984nz,1
7362,20041101,531es,2
3756,20040301,73ie,1
4945,20050101,531es,1
15119,20041201,526es,1
91611,20050201,10103uk,2
31903,20040101,61447fr,2
90755,20031001,531es,2
38297,20040401,84it,2
108439,20031201,630fr,2
62981,20031101,518es,1
4888,20040301,3195ca,1
27686,20040201,465de,1
13703,20040501,466de,1
98096,20050601,424de,1
38656,20040201,984nz,2
68403,20031201,825it,1
71020,20040501,45de,1
62496,20031001,478de,1
19507,20040401,3117ca,2
114844,20040201,466de,2
8962,20040101,1043uk,1
31294,20040101,1199au,1
32638,20040501,414de,2
86596,20040501,465de,2
103283,20060801,333ca,2
43097,20060501,1056uk,2
40360,20051001,10255uk,2
108047,20060801,350ca,2
108214,20050401,61447fr,1
96125,20040901,414de,1
3878,20031001,510es,2
112082,20030901,1035uk,1
56256,20050601,414de,1
98236,20050601,617fr,2
110464,20040901,516es,2
10392,20030901,1043uk,2
22981,20050701,919nz,1
34763,20031001,84it,2
12140,20041001,458de,1
66952,20050801,510es,2
41127,20030301,825it,1
14636,20040301,527es,1
102080,20050801,2149be,2
14176,20041001,465de,1
2548,20031001,1343au,2
83619,20040701,526es,1
1522,20050101,1040uk,1
6662,20040101,167au,2
64193,20030901,984nz,1
69584,20040901,10252uk,1
70725,20040301,531es,1
89888,20040501,148au,1
75643,20031001,6112fr,2
69675,20040201,423de,2
9141,20031201,2351be,1
52882,20041001,1056uk,2
98347,20050601,46de,2
90536,20040401,1034uk,1
90037,20060101,48de,2
75942,20031201,423de,1
91110,20031001,466de,1
106073,20030901,6112fr,1
70486,20050801,333ca,2
53448,20040601,1162us,1
97175,20040601,10255uk,2
